conversation_id_str,created_at,favorite_count,full_text,id_str,in_reply_to_screen_name,lang,quote_count,reply_count,retweet_count,tweet_url,user_id_str,label,product,clean_text,no_slang,no_stopwords,stemmed_text
1.94362249376945e+18,2025-07-11,0,@cagvity mineral botanica pake yg pink kalo lagi breakout pake yg biru kalo lagi normal,1.943630753381884e+18,cagvity,in,0,0,0,https://x.com/undefined/status/1943630753381884198,1.421629861806809e+18,1.0,mineral botanica, mineral botanica pake yg pink kalo lagi breakout pake yg biru kalo lagi normal,mineral botanica pakai yang pink kalo lagi breakout pakai yang biru kalo lagi normal,mineral botanica pakai pink kalo breakout pakai biru kalo normal,mineral botanica pakai pink kalo breakout pakai biru kalo normal
1.94362249376945e+18,2025-07-11,0,@cagvity mineral botanica yang pink kak,1.9436303565501563e+18,cagvity,in,0,0,0,https://x.com/undefined/status/1943630356550156508,7.9942412924595e+17,0.0,mineral botanica, mineral botanica yang pink kak,mineral botanica yang pink kak,mineral botanica pink kak,mineral botanica pink kak
1.94362249376945e+18,2025-07-11,0,@cagvity ganti2 sih kadang hadalabo putih skrng lagi pake npure sm mineral botanica biru,1.943630245434946e+18,cagvity,in,0,0,0,https://x.com/undefined/status/1943630245434945920,1.3023866529128366e+18,0.0,mineral botanica, ganti sih kadang hadalabo putih skrng lagi pake npure sm mineral botanica biru,ganti sih kadang hadalabo putih sekarang lagi pakai npure sama mineral botanica biru,ganti sih kadang hadalabo putih pakai npure mineral botanica biru,ganti sih kadang hadalabo putih pakai npure mineral botanica biru
1.94362249376945e+18,2025-07-11,0,@cagvity aku ganti wkwkw klo sekarang pake mineral botanica,1.943629840432718e+18,cagvity,in,0,0,0,https://x.com/undefined/status/1943629840432718183,1.543241726134866e+18,0.0,mineral botanica, aku ganti wkwkw klo sekarang pake mineral botanica,aku ganti wkwkw kalo sekarang pakai mineral botanica,ganti wkwkw kalo pakai mineral botanica,ganti wkwkw kalo pakai mineral botanica
1.94362249376945e+18,2025-07-11,7,@cagvity aku pake mineral botanica yang pinkkkk,1.943629009100616e+18,cagvity,in,0,3,0,https://x.com/undefined/status/1943629009100615900,1.1473774567199416e+18,0.0,mineral botanica, aku pake mineral botanica yang pinkkkk,aku pakai mineral botanica yang pink,pakai mineral botanica pink,pakai mineral botanica pink
1.94362249376945e+18,2025-07-11,0,@cagvity Mineral botanica yg biru. Tadinya emina dot burst tp udh diskontinyu dan ga cocok pake wardah hydrarose.,1.9436260543059768e+18,cagvity,in,0,0,0,https://x.com/undefined/status/1943626054305976713,1.3822275603024527e+18,0.0,mineral botanica, Mineral botanica yg biru Tadinya emina dot burst tp udh diskontinyu dan ga cocok pake wardah hydrarose,mineral botanica yang biru tadinya emina dot burst tapi sudah diskontinyu dan enggak cocok pakai wardah hydrarose,mineral botanica biru emina dot burst diskontinyu cocok pakai wardah hydrarose,mineral botanica biru emina dot burst diskontinyu cocok pakai wardah hydrarose
1.9432262526235896e+18,2025-07-10,0,@zagungrebuz @tanyarlfes mineral botanica yg pink kak,1.9432373900860457e+18,zagungrebuz,in,0,0,0,https://x.com/undefined/status/1943237390086045726,1.2765212641909023e+18,0.0,mineral botanica,  mineral botanica yg pink kak,mineral botanica yang pink kak,mineral botanica pink kak,mineral botanica pink kak
1.9418156850189768e+18,2025-07-07,0,@hisahishine @gagangpintuu_ @tanyarlfes Aku ga pake toner sih kak cuma fw Mineral Botanica ss Pixy sama moisturizer hadalabo. Kalau pembersih emang aku pake viva milk cleanser sama face tonic nya.,1.942170868240798e+18,hisahishine,in,0,0,0,https://x.com/undefined/status/1942170868240798051,1.92423344281396e+18,0.0,mineral botanica,   Aku ga pake toner sih kak cuma fw Mineral Botanica ss Pixy sama moisturizer hadalabo Kalau pembersih emang aku pake viva milk cleanser sama face tonic nya,aku enggak pakai toner sih kak cuma fw mineral botanica ss pixy sama moisturizer hadalabo kalau pembersih memang aku pakai viva milk cleanser sama face tonic nya,pakai toner sih kak fw mineral botanica ss pixy moisturizer hadalabo pembersih pakai viva milk cleanser face tonic nya,pakai toner sih kak fw mineral botanica ss pixy moisturizer hadalabo bersih pakai viva milk cleanser face tonic nya
1.942107311147004e+18,2025-07-07,0,@Noe_____ Mineral botanica lip nya 30k dpt 2 kah?,1.9421344176125256e+18,Noe_____,in,0,1,0,https://x.com/undefined/status/1942134417612525757,1.935521067969495e+18,0.0,mineral botanica, Mineral botanica lip nya k dpt  kah,mineral botanica lip nya kak dapat kah,mineral botanica lip nya kak,mineral botanica lip nya kak
1.9420379792973704e+18,2025-07-07,0,@ohmy_beautybank kalo mau double cleansing better pake cleansing balm. di kulitku itu lebih lembut ketimbang pake micellar water yg digosok pake kapas. kalo aku pake merk sea makeup karena murah. untuk sunscreen dan fw sesuain aja. aku pake mineral botanica (fw) dan skinaqua (ss),1.942040576414896e+18,serahkumaha,in,0,0,0,https://x.com/undefined/status/1942040576414896149,1255990946.0,1.0,mineral botanica, kalo mau double cleansing better pake cleansing balm di kulitku itu lebih lembut ketimbang pake micellar water yg digosok pake kapas kalo aku pake merk sea makeup karena murah untuk sunscreen dan fw sesuain aja aku pake mineral botanica fw dan skinaqua ss,kalo mau double cleansing better pakai cleansing balm di kulitku itu lebih lembut ketimbang pakai micellar water yang digosok pakai kapas kalo aku pakai merk sea makeup karena murah untuk sunscreen dan fw sesuain saja aku pakai mineral botanica fw dan skinaqua ss,kalo double cleansing better pakai cleansing balm kulitku lembut ketimbang pakai micellar water digosok pakai kapas kalo pakai merk sea makeup murah sunscreen fw sesuain pakai mineral botanica fw skinaqua ss,kalo double cleansing better pakai cleansing balm kulit lembut ketimbang pakai micellar water gosok pakai kapas kalo pakai merk sea makeup murah sunscreen fw sesuain pakai mineral botanica fw skinaqua ss
1.941988314502099e+18,2025-07-06,0,tawarin fw mineral botanica pink sama handbody purbasari habatussuda,1.941988314502099e+18,(kosong),in,0,2,0,https://x.com/undefined/status/1941988314502099004,1.4739985489579418e+18,0.0,mineral botanica,tawarin fw mineral botanica pink sama handbody purbasari habatussuda,tawarin fw mineral botanica pink sama handbody purbasari habatussuda,tawarin fw mineral botanica pink handbody purbasari habatussuda,tawarin fw mineral botanica pink handbody purbasari habatussuda
1.9419102636426696e+18,2025-07-06,0,Langsung cek2 keranjang aja gengs tadi aku co yg di keranjang. Ada hulm somethinc true to skin mineral botanica,1.9419272955115807e+18,dwozed,in,0,0,0,https://x.com/undefined/status/1941927295511581069,3654456629.0,0.0,mineral botanica,Langsung cek keranjang aja gengs tadi aku co yg di keranjang Ada hulm somethinc true to skin mineral botanica,langsung cek keranjang saja gengs tadi aku cowok yang di keranjang ada hulm somethinc true tapi skin mineral botanica,langsung cek keranjang gengs cowok keranjang hulm somethinc true skin mineral botanica,langsung cek keranjang gengs cowok keranjang hulm somethinc true skin mineral botanica
1.9417406593139305e+18,2025-07-06,0,@ssefmun aku pakai senin kamis atau selasa jumat. 2x seminggu. after tuuu pakai toner mineral botanica or air mawar. and done ,1.941913101932372e+18,ssefmun,in,0,0,0,https://x.com/undefined/status/1941913101932372153,1.3065732867639706e+18,0.0,mineral botanica, aku pakai senin kamis atau selasa jumat x seminggu after tuuu pakai toner mineral botanica or air mawar and done ,aku pakai senin kamis atau selasa jumat kali seminggu after itu pakai toner mineral botanica orang air mawar and done,pakai senin kamis selasa jumat kali seminggu pakai toner mineral botanica orang air mawar done,pakai senin kamis selasa jumat kali minggu pakai toner mineral botanica orang air mawar done
1.941825023020528e+18,2025-07-06,0,@Meowzzyy14 Gadalabo gokujyun dan mineral botanica pink,1.9418277897344123e+18,Meowzzyy14,in,0,1,0,https://x.com/undefined/status/1941827789734412392,1.1452721026241905e+18,0.0,mineral botanica, Gadalabo gokujyun dan mineral botanica pink,gadalabo gokujyun dan mineral botanica pink,gadalabo gokujyun mineral botanica pink,gadalabo gokujyun mineral botanica pink
1.9413793110949724e+18,2025-07-05,1,@justwoopya aku pake mineral botanica yg biru baguss kak gk bikin wajah ketarik gitu,1.9413907450150792e+18,justwoopya,in,0,1,0,https://x.com/undefined/status/1941390745015079279,1.8074185701310177e+18,1.0,mineral botanica, aku pake mineral botanica yg biru baguss kak gk bikin wajah ketarik gitu,aku pakai mineral botanica yang biru bagus kak enggak bikin wajah tertarik begitu,pakai mineral botanica biru bagus kak bikin wajah tertarik,pakai mineral botanica biru bagus kak bikin wajah tarik
1.9413793110949724e+18,2025-07-05,0,mau ganti facewash mending mineral botanica atau scora?,1.9413793110949724e+18,(kosong),in,0,1,0,https://x.com/undefined/status/1941379311094972436,1.543409637361234e+18,0.0,mineral botanica,mau ganti facewash mending mineral botanica atau scora,mau ganti facewash mending mineral botanica atau scora,ganti facewash mending mineral botanica scora,ganti facewash mending mineral botanica scora
1.9411277453477683e+18,2025-07-05,0,@pweetynxi aku pernah cobain mineral botanica,1.941322427029652e+18,pweetynxi,in,0,0,0,https://x.com/undefined/status/1941322427029651748,1.7293953453173064e+18,0.0,mineral botanica, aku pernah cobain mineral botanica,aku pernah coba mineral botanica,coba mineral botanica,coba mineral botanica
1.9411277453477683e+18,2025-07-05,0,@pweetynxi sempet penasaran sama mineral botanica tapi yg warna biru,1.9413068300992228e+18,pweetynxi,in,0,0,0,https://x.com/undefined/status/1941306830099222893,9.654756557594828e+17,0.0,mineral botanica, sempet penasaran sama mineral botanica tapi yg warna biru,sempat penasaran sama mineral botanica tapi yang warna biru,penasaran mineral botanica warna biru,penasaran mineral botanica warna biru
1.9411772858199124e+18,2025-07-04,0,guys ada yang pake moist ffy labore nutrition gel sama mineral botanica ga ya? di antara ke tiga ini untuk mencerahkan better mana yaaa???? HELP PLLSSS AKU BINGUNG T_____T #MoisturizerViral #skincareroutine #Skincare,1.9411772858199124e+18,(kosong),in,0,2,0,https://x.com/undefined/status/1941177285819912542,1.5765578240959816e+18,0.0,mineral botanica,guys ada yang pake moist ffy labore nutrition gel sama mineral botanica ga ya di antara ke tiga ini untuk mencerahkan better mana yaaa HELP PLLSSS AKU BINGUNG TT MoisturizerViral skincareroutine Skincare,guys ada yang pakai moist ffy labore nutrition gel sama mineral botanica enggak ya di antara ke tiga ini untuk mencerahkan better mana ya help pllsss aku bingung tt moisturizerviral skincareroutine skincare,guys pakai moist ffy labore nutrition gel mineral botanica mencerahkan better help pllsss bingung tt moisturizerviral skincareroutine skincare,guys pakai moist ffy labore nutrition gel mineral botanica cerah better help pllsss bingung tt moisturizerviral skincareroutine skincare
1.9411277453477683e+18,2025-07-04,0,@pweetynxi ga ekspek mineral botanica cuma 20rb an,1.9411496272456092e+18,pweetynxi,in,0,0,0,https://x.com/undefined/status/1941149627245609369,1.6308190047881298e+18,1.0,mineral botanica, ga ekspek mineral botanica cuma rb an,enggak ekspek mineral botanica cuma ribu an,ekspek mineral botanica ribu,ekspek mineral botanica ribu
1.9411277453477683e+18,2025-07-04,0,@pweetynxi Mineral botanica nih produk-produknya hype pas aku SMP deh udah lama bgt,1.941147207815832e+18,pweetynxi,in,0,0,0,https://x.com/undefined/status/1941147207815831921,1346080130.0,0.0,mineral botanica, Mineral botanica nih produkproduknya hype pas aku SMP deh udah lama bgt,mineral botanica nih produkproduknya hype pas aku sampai deh sudah lama banget,mineral botanica nih produkproduknya hype pas deh banget,mineral botanica nih produkproduknya hype pas deh banget
1.9411277453477683e+18,2025-07-04,0,@pweetynxi Mineral botanica aku pake lip serumnyaa,1.9411395915260728e+18,pweetynxi,in,0,0,0,https://x.com/undefined/status/1941139591526072707,496957166.0,0.0,mineral botanica, Mineral botanica aku pake lip serumnyaa,mineral botanica aku pakai lip serumnyaa,mineral botanica pakai lip serumnyaa,mineral botanica pakai lip serumnyaa
1.9410569754476588e+18,2025-07-04,0,@ichiroarfdnt @maideill Mineral Botanica brp kak,1.941090141675893e+18,ichiroarfdnt,in,0,0,0,https://x.com/undefined/status/1941090141675892983,1.8456440042325076e+18,0.0,mineral botanica,  Mineral Botanica brp kak,mineral botanica berapa kak,mineral botanica kak,mineral botanica kak
1.941022225920152e+18,2025-07-04,0,guys skin type aku combi (t-zone oily sisanya dry) beruntusan tp ga banyak jerawat (jerawat muncul kalau mens). pake mineral botanica yang pink gapapa kah?,1.941022225920152e+18,(kosong),in,0,0,0,https://x.com/undefined/status/1941022225920151565,1.4285803981795697e+18,0.0,mineral botanica,guys skin type aku combi tzone oily sisanya dry beruntusan tp ga banyak jerawat jerawat muncul kalau mens pake mineral botanica yang pink gapapa kah,guys skin type aku combi tzone oily sisanya dry beruntusan tapi enggak banyak jerawat jerawat muncul kalau mens pakai mineral botanica yang pink gapapa kah,guys skin type combi tzone oily sisanya dry beruntusan jerawat jerawat muncul mens pakai mineral botanica pink gapapa,guys skin type combi tzone oily sisa dry beruntus jerawat jerawat muncul mens pakai mineral botanica pink gapapa
1.940744074069508e+18,2025-07-03,0,@hiuredd mineral botanica ada moist nya jugaaak kah noted ‼️ thenkyuuu :3,1.9408472447959572e+18,hiuredd,in,0,0,0,https://x.com/undefined/status/1940847244795957390,1.9120231976352927e+18,0.0,mineral botanica, mineral botanica ada moist nya jugaaak kah noted  thenkyuuu ,mineral botanica ada moist nya jugaaak kah noted thenkyuuu,mineral botanica moist nya jugaaak noted thenkyuuu,mineral botanica moist nya jugaaak noted thenkyuuu
1.940813405126021e+18,2025-07-03,1,btw skincare yg aku pake cuma -Fw mineral botanica pink -moist glowshopy hijau -milk cleanser viva bengkoang -SS OMG -daycream animate -bedak marks -ampoule premire beauty (belum lama pke tapi udh mau abis tinggal 2 biji),1.940814749140505e+18,MikaAprillya,in,0,0,0,https://x.com/undefined/status/1940814749140504990,1.6787435418063995e+18,0.0,mineral botanica,btw skincare yg aku pake cuma Fw mineral botanica pink moist glowshopy hijau milk cleanser viva bengkoang SS OMG daycream animate bedak marks ampoule premire beauty belum lama pke tapi udh mau abis tinggal  biji,by the way skincare yang aku pakai cuma fw mineral botanica pink moist glowshopy hijau milk cleanser viva bengkoang ss omg daycream animate bedak marks ampoule premire beauty belum lama pakai tapi sudah mau habis tinggal biji,way skincare pakai fw mineral botanica pink moist glowshopy hijau milk cleanser viva bengkoang ss omg daycream animate bedak marks ampoule premire beauty pakai habis tinggal biji,way skincare pakai fw mineral botanica pink moist glowshopy hijau milk cleanser viva bengkoang ss omg daycream animate bedak marks ampoule premire beauty pakai habis tinggal biji
1.940721031251202e+18,2025-07-03,0,guele masih segel blm dibuka mineral botanica jg masih segel tingting blm dibuka ck heels blm dipakai kemana-mana(dipakai saat testing size aja). thankyou~,1.940721448064336e+18,____m4no____,in,0,1,0,https://x.com/undefined/status/1940721448064336198,1.1707707572085555e+18,0.0,mineral botanica,guele masih segel blm dibuka mineral botanica jg masih segel tingting blm dibuka ck heels blm dipakai kemanamanadipakai saat testing size aja thankyou,guele masih segel belum dibuka mineral botanica juga masih segel tingting belum dibuka ck heels belum dipakai kemanamanadipakai saat testing size saja thankyou,guele segel dibuka mineral botanica segel tingting dibuka ck heels dipakai kemanamanadipakai testing size thankyou,guele segel buka mineral botanica segel tingting buka ck heels pakai kemanamanadipakai testing size thankyou
